unemployment,population_density,avg_salary,public_safety_exp,education_exp,migration_balance,tourism_usage,inflation,year,unit,predicted_crime,scenario
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,1040.0,2029,Śląskie,28.910730595238075,inflation_x10.0
75.0,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2025,Świętokrzyskie,17.96431702380952,unemployment_x10.0
75.0,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2026,Świętokrzyskie,17.96431702380952,unemployment_x10.0
75.0,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2027,Świętokrzyskie,17.96431702380952,unemployment_x10.0
75.0,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2028,Świętokrzyskie,17.96431702380952,unemployment_x10.0
75.0,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2029,Świętokrzyskie,17.96431702380952,unemployment_x10.0
7.5,989.0,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2025,Świętokrzyskie,22.873340714285703,population_density_x10.0
7.5,989.0,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2026,Świętokrzyskie,22.873340714285703,population_density_x10.0
7.5,989.0,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2027,Świętokrzyskie,22.873340714285703,population_density_x10.0
7.5,989.0,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2028,Świętokrzyskie,22.873340714285703,population_density_x10.0
7.5,989.0,7664.18,128664469.62,765078229.27,-1229.0,36.0,102.9,2029,Świętokrzyskie,22.873340714285703,population_density_x10.0
7.5,98.9,76641.8,128664469.62,765078229.27,-1229.0,36.0,102.9,2025,Świętokrzyskie,16.832504047619047,avg_salary_x10.0
7.5,98.9,76641.8,128664469.62,765078229.27,-1229.0,36.0,102.9,2026,Świętokrzyskie,16.832504047619047,avg_salary_x10.0
7.5,98.9,76641.8,128664469.62,765078229.27,-1229.0,36.0,102.9,2027,Świętokrzyskie,16.832504047619047,avg_salary_x10.0
7.5,98.9,76641.8,128664469.62,765078229.27,-1229.0,36.0,102.9,2028,Świętokrzyskie,16.832504047619047,avg_salary_x10.0
7.5,98.9,76641.8,128664469.62,765078229.27,-1229.0,36.0,102.9,2029,Świętokrzyskie,16.832504047619047,avg_salary_x10.0
7.5,98.9,7664.18,1286644696.2,765078229.27,-1229.0,36.0,102.9,2025,Świętokrzyskie,16.832504047619047,public_safety_exp_x10.0
7.5,98.9,7664.18,1286644696.2,765078229.27,-1229.0,36.0,102.9,2026,Świętokrzyskie,16.832504047619047,public_safety_exp_x10.0
7.5,98.9,7664.18,1286644696.2,765078229.27,-1229.0,36.0,102.9,2027,Świętokrzyskie,16.832504047619047,public_safety_exp_x10.0
7.5,98.9,7664.18,1286644696.2,765078229.27,-1229.0,36.0,102.9,2028,Świętokrzyskie,16.832504047619047,public_safety_exp_x10.0
7.5,98.9,7664.18,1286644696.2,765078229.27,-1229.0,36.0,102.9,2029,Świętokrzyskie,16.832504047619047,public_safety_exp_x10.0
7.5,98.9,7664.18,128664469.62,7650782292.7,-1229.0,36.0,102.9,2025,Świętokrzyskie,16.832504047619047,education_exp_x10.0
7.5,98.9,7664.18,128664469.62,7650782292.7,-1229.0,36.0,102.9,2026,Świętokrzyskie,16.832504047619047,education_exp_x10.0
7.5,98.9,7664.18,128664469.62,7650782292.7,-1229.0,36.0,102.9,2027,Świętokrzyskie,16.832504047619047,education_exp_x10.0
7.5,98.9,7664.18,128664469.62,7650782292.7,-1229.0,36.0,102.9,2028,Świętokrzyskie,16.832504047619047,education_exp_x10.0
7.5,98.9,7664.18,128664469.62,7650782292.7,-1229.0,36.0,102.9,2029,Świętokrzyskie,16.832504047619047,education_exp_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-12290.0,36.0,102.9,2025,Świętokrzyskie,17.619886904761906,migration_balance_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-12290.0,36.0,102.9,2026,Świętokrzyskie,17.619886904761906,migration_balance_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-12290.0,36.0,102.9,2027,Świętokrzyskie,17.619886904761906,migration_balance_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-12290.0,36.0,102.9,2028,Świętokrzyskie,17.619886904761906,migration_balance_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-12290.0,36.0,102.9,2029,Świętokrzyskie,17.619886904761906,migration_balance_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,360.0,102.9,2025,Świętokrzyskie,16.832504047619047,tourism_usage_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,360.0,102.9,2026,Świętokrzyskie,16.832504047619047,tourism_usage_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,360.0,102.9,2027,Świętokrzyskie,16.832504047619047,tourism_usage_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,360.0,102.9,2028,Świętokrzyskie,16.832504047619047,tourism_usage_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,360.0,102.9,2029,Świętokrzyskie,16.832504047619047,tourism_usage_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,1029.0,2025,Świętokrzyskie,18.2367794047619,inflation_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,1029.0,2026,Świętokrzyskie,18.2367794047619,inflation_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,1029.0,2027,Świętokrzyskie,18.2367794047619,inflation_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,1029.0,2028,Świętokrzyskie,18.2367794047619,inflation_x10.0
7.5,98.9,7664.18,128664469.62,765078229.27,-1229.0,36.0,1029.0,2029,Świętokrzyskie,18.2367794047619,inflation_x10.0
